0,1.78309545533
1,2.32862359376
2,2.85772235464
3,3.34502464573
4,3.74768572768
5,4.08362961067
6,4.35921525053
7,4.61597218829
8,4.82120859968
9,4.98908685657
10,5.11332940042
11,5.20761133877
12,5.25068468267
13,5.2913752694
14,5.26790095659
15,5.25055828516
16,5.24892999464
17,5.24299507364
18,5.22599773368
