Date,0.25Y,0.5Y,0.75Y,1.0Y,1.25Y,1.5Y,1.75Y,2.0Y,2.25Y,2.5Y,2.75Y,3.0Y,3.25Y,3.5Y,3.75Y,4.0Y,4.25Y,4.5Y,4.75Y
6/27/03,1.097692308,1.173186813,1.303626374,1.52521978,1.783901099,2.074945055,2.336428571,2.595612245,2.830494505,3.066071429,3.300714286,3.497197802,3.684615385,,,,,,
6/30/03,1.082142857,1.140714286,1.262142857,1.461923077,1.71032967,1.983681319,2.247307692,2.520561224,2.769230769,3.014642857,3.252142857,3.449285714,3.646428571,,,,,,
7/1/03,1.084230769,1.152307692,1.270494505,1.46456044,1.713351648,1.989505495,2.253351648,2.524081633,2.778021978,3.035119048,3.273163265,3.477527473,3.683571429,,,,,,
7/2/03,1.083241758,1.142582418,1.255769231,1.44043956,1.68043956,1.951428571,2.212307692,2.486836735,2.740824176,2.997857143,3.236326531,3.445384615,3.655714286,,,,,,
7/3/03,1.07967033,1.143681319,1.25956044,1.454835165,1.704395604,1.982417582,2.255384615,2.531428571,2.794945055,3.062142857,3.310561224,3.529010989,3.748571429,,,,,,
7/7/03,1.085989011,1.150384615,1.281153846,1.493846154,1.76010989,2.055824176,2.351318681,2.637857143,2.903351648,3.180595238,3.435153061,3.653681319,3.873296703,,,,,,
7/8/03,1.097692308,1.169010989,1.310769231,1.531648352,1.803351648,2.111483516,2.400824176,2.690714286,2.956373626,3.234642857,3.49377551,3.716098901,3.936538462,,,,,,
7/9/03,1.098296703,1.169065934,1.305549451,1.516923077,1.777802198,2.07467033,2.366758242,2.664795918,2.934395604,3.211547619,3.46494898,3.683516484,3.903846154,,,,,,
7/10/03,1.08010989,1.135054945,1.252472527,1.449615385,1.713791209,2.022142857,2.326538462,2.627704082,2.897417582,3.17452381,3.427346939,3.645934066,3.866153846,,,,,,
7/11/03,1.076868132,1.134725275,1.249450549,1.443186813,1.694285714,1.992527473,2.284285714,2.567959184,2.828241758,3.09625,3.343367347,3.557252747,3.772307692,,,,,,
7/14/03,1.079835165,1.148846154,1.281923077,1.485384615,1.750604396,2.053901099,2.352197802,2.641377551,2.903241758,3.177857143,3.431938776,3.650604396,3.869065934,,,,,,
7/15/03,1.103461538,1.188021978,1.353296703,1.605604396,1.923736264,2.267417582,2.593791209,2.905306122,3.183846154,3.465892857,3.720918367,3.944340659,4.166318681,,,,,,
7/16/03,1.104120879,1.189505495,1.362417582,1.638791209,1.989450549,2.363076923,2.700714286,3.008316327,3.286923077,3.567380952,3.816734694,4.03543956,4.253571429,,,,,,
7/17/03,1.103131868,1.182582418,1.350164835,1.625714286,1.971868132,2.34010989,2.681318681,3.007857143,3.3,3.581964286,3.834132653,4.052857143,4.270824176,,,,,,
7/18/03,1.103736264,1.183956044,1.35467033,1.636043956,1.989615385,2.369505495,2.72010989,3.046071429,3.33956044,3.625,3.876530612,4.098241758,4.324615385,,,,,,
7/21/03,1.121153846,1.232307692,1.445769231,1.755384615,2.148131868,2.567637363,2.947417582,3.284387755,3.585604396,3.875952381,4.1325,4.360824176,4.586538462,,,,,,
7/22/03,1.111153846,1.206318681,1.412747253,1.727417582,2.113736264,2.522857143,2.902472527,3.253367347,3.568901099,3.874761905,4.143877551,4.378351648,4.603846154,,,,,,
7/23/03,1.10478022,1.185824176,1.359615385,1.645274725,2.014945055,2.41,2.790769231,3.152653061,3.480769231,3.795,4.070459184,4.314395604,4.54978022,,,,,,
7/24/03,1.109395604,1.197197802,1.37021978,1.651978022,2.019285714,2.418626374,2.807142857,3.175255102,3.511043956,3.828333333,4.103163265,4.348846154,4.590934066,,,,,,
7/25/03,1.110054945,1.194285714,1.362857143,1.643571429,2.006428571,2.40521978,2.796428571,3.170102041,3.520164835,3.850833333,4.13505102,4.390274725,4.642307692,,,,,,
7/28/03,1.126538462,1.234230769,1.444230769,1.758846154,2.146098901,2.560824176,2.968461538,3.356734694,3.706208791,4.038452381,4.323469388,4.580714286,4.83521978,,,,,,
7/29/03,1.153846154,1.287692308,1.526483516,1.871923077,2.290164835,2.730164835,3.152912088,3.550102041,3.909065934,4.251607143,4.543571429,4.803571429,5.055714286,,,,,,
7/30/03,1.147802198,1.264945055,1.487637363,1.823736264,2.242527473,2.692417582,3.122637363,3.514489796,3.867857143,4.210238095,4.499081633,4.754285714,5.001098901,,,,,,
7/31/03,1.217857143,1.411098901,1.714065934,2.100274725,2.535,2.987252747,3.417582418,3.811326531,4.150054945,4.478988095,4.752040816,4.995494505,5.229120879,,,,,,
8/1/03,1.264120879,1.481483516,1.805384615,2.21989011,2.690659341,3.164725275,3.587307692,3.955663265,4.265164835,4.5625,4.810102041,5.034120879,5.249615385,,,,,,
8/4/03,1.241208791,1.423461538,1.71489011,2.113846154,2.562747253,3.008186813,3.421153846,3.791020408,4.107472527,4.406964286,4.65755102,4.886373626,5.103846154,,,,,,
8/5/03,1.258846154,1.477857143,1.802307692,2.221758242,2.677802198,3.105714286,3.481043956,3.826938776,4.140824176,4.434642857,4.674897959,4.896318681,5.111153846,,,,,,
8/6/03,1.23967033,1.433901099,1.732802198,2.121978022,2.534285714,2.910934066,3.239945055,3.546836735,3.839120879,4.127678571,4.375306122,4.611263736,4.838626374,,,,,,
8/7/03,1.198241758,1.362857143,1.642747253,2.012857143,2.421703297,2.808626374,3.146428571,3.460357143,3.757362637,4.045714286,4.292908163,4.531373626,4.763681319,,,,,,
8/8/03,1.202142857,1.358571429,1.625714286,1.989230769,2.393296703,2.77456044,3.118846154,3.438571429,3.732967033,4.01875,4.265510204,4.501318681,4.731153846,,,,,,
8/11/03,1.214505495,1.404615385,1.712582418,2.113461538,2.547472527,2.945824176,3.292307692,3.608214286,3.902527473,4.187857143,4.433316327,4.668901099,4.904285714,,,,,,
8/12/03,1.198461538,1.357142857,1.626923077,1.994285714,2.410879121,2.830824176,3.213021978,3.547346939,3.848571429,4.139047619,4.388877551,4.635,4.876868132,,,,,,
8/13/03,1.215769231,1.398406593,1.711758242,2.136813187,2.620934066,3.101593407,3.527692308,3.89372449,4.209725275,4.498928571,4.743520408,4.987692308,5.223516484,,,,,,
8/14/03,1.22510989,1.436813187,1.778571429,2.221483516,2.717967033,3.198351648,3.612582418,3.969285714,4.285989011,4.576964286,4.821122449,5.059450549,5.290989011,,,,,,
8/15/03,1.211593407,1.403241758,1.72489011,2.148406593,2.628461538,3.093186813,3.50532967,3.862857143,4.179340659,4.47,4.71372449,4.952032967,5.183461538,,,,,,
8/18/03,1.214087912,1.418076923,1.740274725,2.149230769,2.617582418,3.077857143,3.481923077,3.830306122,4.134835165,4.412083333,4.645,4.873406593,5.100879121,,,,,,
8/19/03,1.204769231,1.381208791,1.680384615,2.059285714,2.507142857,2.955494505,3.352802198,3.695510204,3.998021978,4.275,4.5075,4.732637363,4.955054945,,,,,,
8/20/03,1.212703297,1.404285714,1.716153846,2.116428571,2.586758242,3.043956044,3.442142857,3.787346939,4.091208791,4.367916667,4.6,4.825054945,5.047472527,,,,,,
8/21/03,1.253714286,1.503956044,1.888571429,2.354505495,2.849450549,3.275164835,3.66510989,3.997193878,4.287692308,4.557142857,4.777244898,4.990769231,5.19967033,,,,,,
8/22/03,1.237857143,1.476153846,1.850989011,2.303681319,2.768736264,3.214835165,3.607142857,3.935510204,4.225769231,4.495,4.714591837,4.931483516,5.141923077,,,,,,
8/25/03,1.249296703,1.503076923,1.899835165,2.385769231,2.882307692,3.318351648,3.701153846,4.025459184,4.315,4.583571429,4.805255102,5.027142857,5.238681319,,,,,,
8/26/03,1.239615385,1.475659341,1.854230769,2.324505495,2.821648352,3.269945055,3.659285714,3.98377551,4.273076923,4.541428571,4.766326531,4.98956044,5.204615385,,,,,,
8/27/03,1.240824176,1.502362637,1.908296703,2.408516484,2.916098901,3.376868132,3.784395604,4.112091837,4.397472527,4.660238095,4.88005102,5.094615385,5.303186813,,,,,,
8/28/03,1.217879121,1.423516484,1.786483516,2.239010989,2.736593407,3.209120879,3.622912088,3.961734694,4.254230769,4.52625,4.74744898,4.961923077,5.174230769,,,,,,
8/29/03,1.222791209,1.455494505,1.837912088,2.302197802,2.793846154,3.263241758,3.674340659,4.00255102,4.292307692,4.557142857,4.776020408,4.989230769,5.197692308,,,,,,
9/2/03,1.256043956,1.525549451,1.964230769,2.463571429,2.967857143,3.429230769,3.842857143,4.174081633,4.469450549,4.741309524,4.973469388,5.196483516,5.404450549,,,,,,
9/3/03,1.253076923,1.511153846,1.927857143,2.424065934,2.924065934,3.384285714,3.805934066,4.145714286,4.458681319,4.742857143,4.98,5.207967033,5.424835165,,,,,,
9/4/03,1.232571429,1.446428571,1.827252747,2.28,2.770164835,3.229340659,3.65043956,3.99755102,4.316153846,4.605297619,4.850765306,5.08043956,5.297197802,,,,,,
9/5/03,1.183802198,1.302857143,1.579340659,1.966593407,2.423901099,2.888186813,3.309945055,3.647857143,3.981098901,4.286666667,4.550102041,4.79543956,5.018736264,,,,,,
9/8/03,1.184857143,1.325164835,1.636428571,2.043461538,2.499615385,2.936318681,3.358076923,3.697908163,4.027857143,4.327083333,4.584183673,4.828351648,5.05532967,,,,,,
9/9/03,1.185428571,1.308571429,1.596923077,1.988956044,2.449340659,2.895384615,3.326978022,3.666530612,3.996483516,4.295357143,4.551938776,4.800384615,5.027802198,,,,,,
9/10/03,1.181384615,1.281923077,1.523516484,1.875494505,2.315549451,2.750989011,3.172197802,3.510153061,3.835714286,4.138333333,4.385816327,4.624175824,4.850274725,,,,,,
9/11/03,1.195912088,1.326098901,1.590164835,1.958736264,2.40043956,2.840549451,3.261758242,3.59877551,3.924285714,4.226666667,4.468979592,4.702252747,4.918736264,,,,,,
9/12/03,1.191868132,1.294230769,1.539010989,1.864285714,2.281153846,2.715659341,3.121813187,3.457397959,3.778351648,4.08,4.326122449,4.564340659,4.79021978,,,,,,
9/15/03,1.273241758,1.504835165,1.831428571,2.245,2.675,3.075549451,3.425,3.720714286,4.001538462,4.29,4.515306122,4.742637363,,,,,,,
9/16/03,1.184120879,1.262252747,1.515,1.869725275,2.299615385,2.715,3.103520408,3.427692308,3.743333333,4.042755102,4.296813187,4.53967033,,,,,,,
9/17/03,1.18,1.265,1.518736264,1.864010989,2.274120879,2.684065934,3.056632653,3.362032967,3.657619048,3.935204082,4.17467033,4.412747253,,,,,,,
9/18/03,1.181153846,1.287912088,1.558021978,1.929010989,2.353516484,2.758571429,3.149336735,3.435604396,3.721071429,3.987193878,4.207747253,4.430494505,,,,,,,
9/19/03,1.182197802,1.285934066,1.562197802,1.939340659,2.378461538,2.792527473,3.172653061,3.463956044,3.739166667,3.999387755,4.215274725,4.432747253,,,,,,,
9/22/03,1.185494505,1.294835165,1.574395604,1.953846154,2.392692308,2.811373626,3.208928571,3.523021978,3.79797619,4.061785714,4.282362637,4.499505495,,,,,,,
9/23/03,1.185934066,1.286483516,1.547692308,1.917802198,2.347362637,2.766153846,3.166938776,3.476043956,3.750952381,4.014183673,4.234835165,4.456923077,,,,,,,
9/24/03,1.176153846,1.268076923,1.514450549,1.861043956,2.276538462,2.690604396,3.089846939,3.394230769,3.673928571,3.936581633,4.157252747,4.379230769,,,,,,,
9/25/03,1.177032967,1.270659341,1.517142857,1.855604396,2.271153846,2.684065934,3.073163265,3.377307692,3.656904762,3.918979592,4.13967033,4.361538462,,,,,,,
9/26/03,1.171923077,1.256263736,1.484615385,1.812142857,2.205164835,2.612307692,2.990918367,3.29010989,3.564583333,3.820816327,4.036813187,4.253516484,,,,,,,
9/29/03,1.175549451,1.274010989,1.511428571,1.850769231,2.248076923,2.650714286,3.031428571,3.334615385,3.613809524,3.872857143,4.089340659,4.310769231,,,,,,,
9/30/03,1.139285714,1.188571429,1.375384615,1.688461538,2.076758242,2.476538462,2.865510204,3.173186813,3.456785714,3.715969388,3.936758242,4.158076923,,,,,,,
10/1/03,1.129120879,1.178846154,1.374450549,1.692692308,2.084725275,2.48032967,2.865510204,3.182417582,3.478392857,3.7425,3.969175824,4.190989011,,,,,,,
10/2/03,1.137912088,1.210164835,1.430384615,1.761923077,2.153131868,2.541923077,2.913979592,3.230659341,3.526428571,3.79,4.016593407,4.238351648,,,,,,,
10/3/03,1.179615385,1.318241758,1.620054945,2.007087912,2.423516484,2.814175824,3.176530612,3.488901099,3.784464286,4.0475,4.274010989,4.495714286,,,,,,,
10/6/03,1.17478022,1.299945055,1.569725275,1.929615385,2.341703297,2.731538462,3.091785714,3.405274725,3.70952381,3.976122449,4.207087912,4.433681319,,,,,,,
10/7/03,1.178076923,1.318461538,1.614230769,1.994120879,2.406098901,2.798076923,3.165204082,3.479505495,3.787619048,4.053673469,4.28543956,4.516098901,,,,,,,
10/8/03,1.176758242,1.307857143,1.590824176,1.96489011,2.381813187,2.777307692,3.145969388,3.467912088,3.775714286,4.04122449,4.273901099,4.508516484,,,,,,,
10/9/03,1.186538462,1.334505495,1.632252747,2.014450549,2.431263736,2.827857143,3.199489796,3.52032967,3.823809524,4.08877551,4.321483516,4.555934066,,,,,,,
10/10/03,1.182417582,1.312252747,1.593626374,1.96489011,2.369285714,2.759395604,3.121734694,3.438681319,3.743095238,4.012653061,4.249065934,4.484450549,,,,,,,
10/14/03,1.21,1.386153846,1.695384615,2.087252747,2.501868132,2.889505495,3.242653061,3.552087912,3.855714286,4.123061224,4.360659341,4.600659341,,,,,,,
10/15/03,1.229395604,1.435384615,1.774285714,2.18010989,2.601263736,2.98532967,3.329489796,3.634120879,3.932380952,4.195663265,4.433296703,4.673186813,,,,,,,
10/16/03,1.294175824,1.563681319,1.94510989,2.393516484,2.854175824,3.239230769,3.566479592,3.849175824,4.119285714,4.363367347,4.58543956,4.807857143,,,,,,,
10/17/03,1.286538462,1.539120879,1.896263736,2.32,2.763681319,3.149835165,3.479591837,3.765,4.042142857,4.28244898,4.496428571,4.712307692,,,,,,,
10/20/03,1.30032967,1.562032967,1.922582418,2.341153846,2.773241758,3.147692308,3.467142857,3.746043956,4.013928571,4.249489796,4.461923077,4.670934066,,,,,,,
10/21/03,1.299615385,1.573461538,1.952692308,2.379065934,2.803571429,3.163571429,3.468367347,3.740714286,3.999880952,4.22994898,4.435934066,4.638131868,,,,,,,
10/22/03,1.278186813,1.518571429,1.871263736,2.284835165,2.698681319,3.056208791,3.362602041,3.630274725,3.892619048,4.120306122,4.323131868,4.52532967,,,,,,,
10/23/03,1.281318681,1.536208791,1.891538462,2.29956044,2.719285714,3.082802198,3.391326531,3.669945055,3.935357143,4.16255102,4.36532967,4.567527473,,,,,,,
10/24/03,1.249725275,1.463186813,1.78532967,2.175,2.582032967,2.940714286,3.254387755,3.534725275,3.803095238,4.029795918,4.234340659,4.439725275,,,,,,,
10/27/03,1.275604396,1.528681319,1.885714286,2.296153846,2.699835165,3.047307692,3.353571429,3.629835165,3.889107143,4.109336735,4.309120879,4.509285714,,,,,,,
10/28/03,1.24,1.441538462,1.761153846,2.148736264,2.548736264,2.908021978,3.223826531,3.50478022,3.769047619,3.99377551,4.198351648,4.403516484,,,,,,,
10/29/03,1.260604396,1.486758242,1.817472527,2.213076923,2.620384615,2.984230769,3.306428571,3.594835165,3.864107143,4.093316327,4.302692308,4.512857143,,,,,,,
10/30/03,1.272197802,1.51956044,1.883406593,2.317472527,2.752197802,3.120604396,3.441938776,3.728571429,3.991904762,4.218265306,4.422857143,4.63010989,,,,,,,
10/31/03,1.266648352,1.492472527,1.850274725,2.282472527,2.714175824,3.088021978,3.420204082,3.706483516,3.972142857,4.200612245,4.412307692,4.624615385,,,,,,,
11/3/03,1.29021978,1.553021978,1.928626374,2.362307692,2.798021978,3.17489011,3.5025,3.792307692,4.065714286,4.295,4.509230769,4.716703297,,,,,,,
11/4/03,1.281538462,1.518241758,1.87,2.294505495,2.721978022,3.093846154,3.420714286,3.707967033,3.978571429,4.207346939,4.421538462,4.628901099,,,,,,,
11/5/03,1.291153846,1.555769231,1.940274725,2.382802198,2.816428571,3.196043956,3.526326531,3.808516484,4.073690476,4.294489796,4.501373626,4.703571429,,,,,,,
11/6/03,1.314285714,1.600549451,2.011593407,2.467857143,2.906703297,3.287362637,3.619795918,3.911538462,4.181488095,4.401734694,4.606098901,4.803131868,,,,,,,
11/7/03,1.330714286,1.637967033,2.056428571,2.518736264,2.952362637,3.326428571,3.660765306,3.957197802,4.226428571,4.443979592,4.648296703,4.84521978,,,,,,,
11/10/03,1.344010989,1.669395604,2.095934066,2.562307692,3.001813187,3.381648352,3.721428571,4.021593407,4.286607143,4.497857143,4.697142857,4.888681319,,,,,,,
11/12/03,1.336538462,1.639615385,2.052472527,2.511373626,2.942582418,3.31989011,3.652346939,3.945,4.206964286,4.414285714,4.611428571,4.802747253,,,,,,,
11/13/03,1.284230769,1.526043956,1.879010989,2.300274725,2.718736264,3.097197802,3.433673469,3.730989011,3.994642857,4.201428571,4.398571429,4.592747253,,,,,,,
11/14/03,1.267802198,1.485274725,1.818406593,2.221923077,2.62978022,3.009615385,3.347040816,3.644120879,3.907321429,4.113571429,4.310714286,4.504835165,,,,,,,
11/17/03,1.263351648,1.467582418,1.785054945,2.171923077,2.569285714,2.947307692,3.285357143,3.586648352,3.850357143,4.055,4.249010989,4.441098901,,,,,,,
11/18/03,1.269,1.482142857,1.807307692,2.213901099,2.615,2.981153846,3.303979592,3.593461538,3.853035714,4.053877551,4.242912088,4.429945055,,,,,,,
11/19/03,1.294901099,1.540769231,1.897252747,2.313571429,2.721483516,3.083186813,3.395612245,3.681538462,3.937142857,4.135969388,4.324945055,4.511978022,,,,,,,
11/20/03,1.268714286,1.491373626,1.823571429,2.229615385,2.643186813,3.010714286,3.327142857,3.608021978,3.859761905,4.058061224,4.246978022,4.430659341,,,,,,,
11/21/03,1.25478022,1.477857143,1.808846154,2.217912088,2.64010989,3.020604396,3.340357143,3.617637363,3.867380952,4.065153061,4.254010989,4.437637363,,,,,,,
11/24/03,1.28567033,1.547912088,1.916923077,2.348461538,2.76989011,3.144340659,3.456428571,3.731373626,3.980238095,4.172857143,4.363626374,4.548571429,,,,,,,
11/25/03,1.279538462,1.52989011,1.884615385,2.297692308,2.706483516,3.074615385,3.388214286,3.678571429,3.932857143,4.124897959,4.315714286,4.504175824,,,,,,,
11/26/03,1.304835165,1.597692308,1.983186813,2.418131868,2.838901099,3.196978022,3.499081633,3.775824176,4.021488095,4.208265306,4.394175824,4.577527473,,,,,,,
11/28/03,1.341032967,1.668791209,2.081923077,2.535,2.94967033,3.30478022,3.605306122,3.878021978,4.121607143,4.307244898,4.493241758,4.672692308,,,,,,,
12/1/03,1.363604396,1.721538462,2.157307692,2.631153846,3.051593407,3.424615385,3.722755102,3.991758242,4.229166667,4.424183673,4.61532967,4.793461538,,,,,,,
12/2/03,1.365879121,1.708846154,2.116428571,2.573571429,2.991153846,3.376428571,3.679897959,3.94967033,4.190952381,4.390255102,4.582417582,4.760384615,,,,,,,
12/3/03,1.368153846,1.725714286,2.157637363,2.627362637,3.045714286,3.417527473,3.718061224,3.983571429,4.223571429,4.418265306,4.609505495,4.787307692,,,,,,,
12/4/03,1.330714286,1.667527473,2.097417582,2.567582418,2.989615385,3.37467033,3.680357143,3.950494505,4.1825,4.371173469,4.553351648,4.729230769,,,,,,,
12/5/03,1.262208791,1.516758242,1.879340659,2.302747253,2.719230769,3.103791209,3.421122449,3.701648352,3.943809524,4.137346939,4.328681319,4.51032967,,,,,,,
12/8/03,1.278923077,1.549945055,1.921153846,2.356153846,2.777637363,3.170384615,3.494897959,3.775714286,4.016666667,4.212806122,4.400604396,4.581263736,,,,,,,
12/9/03,1.289274725,1.590769231,1.983956044,2.43967033,2.871538462,3.273956044,3.593979592,3.873736264,4.114285714,4.314285714,4.507032967,4.692637363,,,,,,,
12/10/03,1.276538462,1.541868132,1.919120879,2.37,2.801318681,3.203296703,3.53127551,3.811758242,4.051904762,4.246989796,4.439120879,4.629120879,,,,,,,
12/11/03,1.235384615,1.438461538,1.784615385,2.206318681,2.621923077,3.036978022,3.346836735,3.642582418,3.889285714,4.088571429,4.285714286,4.480714286,,,,,,,
12/12/03,1.245494505,1.46510989,1.798956044,2.211318681,2.626538462,3.036648352,3.35877551,3.642307692,3.886964286,4.090255102,4.287857143,4.482857143,,,,,,,
12/15/03,1.460274725,1.811153846,2.255,2.68,3.09043956,3.44,3.702857143,3.930164835,4.16,4.343061224,4.539285714,,,,,,,,
12/16/03,1.242747253,1.45,1.794615385,2.21456044,2.625,3.033571429,3.364340659,3.651607143,3.892193878,4.094285714,4.291208791,,,,,,,,
12/17/03,1.235,1.448736264,1.794010989,2.204120879,2.614450549,3.022142857,3.352692308,3.634285714,3.874387755,4.076428571,4.273406593,,,,,,,,
12/18/03,1.237472527,1.467472527,1.814010989,2.238681319,2.649010989,3.060561224,3.385934066,3.662321429,3.89127551,4.083901099,4.270934066,,,,,,,,
12/19/03,1.244835165,1.471043956,1.812802198,2.217362637,2.608351648,3.014489796,3.348846154,3.629761905,3.863571429,4.060824176,4.252857143,,,,,,,,
12/22/03,1.252362637,1.486758242,1.826538462,2.235384615,2.627032967,3.036071429,3.378186813,3.667619048,3.900357143,4.102142857,4.299285714,,,,,,,,
12/23/03,1.262142857,1.533076923,1.909120879,2.351043956,2.757692308,3.181020408,3.536373626,3.825238095,4.057142857,4.254285714,4.451263736,,,,,,,,
12/24/03,1.250384615,1.46489011,1.815549451,2.226043956,2.637802198,3.063520408,3.40489011,3.703035714,3.940663265,4.151758242,4.358571429,,,,,,,,
12/26/03,1.242307692,1.434615385,1.762747253,2.15956044,2.567252747,2.992653061,3.346483516,3.643690476,3.885255102,4.096263736,4.303186813,,,,,,,,
12/29/03,1.252032967,1.476428571,1.816538462,2.218846154,2.631428571,3.055,3.411813187,3.711428571,3.947857143,4.163461538,4.375274725,,,,,,,,
12/30/03,1.254285714,1.48,1.821758242,2.227582418,2.636923077,3.063163265,3.415659341,3.720714286,3.971734694,4.196758242,4.418626374,,,,,,,,
12/31/03,1.256538462,1.48,1.821758242,2.232087912,2.639230769,3.045867347,3.385164835,3.688571429,3.938367347,4.155769231,4.368626374,,,,,,,,
1/2/04,1.284835165,1.561813187,1.958131868,2.403076923,2.815659341,3.203979592,3.521868132,3.822857143,4.062244898,4.27478022,4.483351648,,,,,,,,
1/5/04,1.28510989,1.554340659,1.953901099,2.405384615,2.829010989,3.215408163,3.536153846,3.832857143,4.080357143,4.297307692,4.511263736,,,,,,,,
1/6/04,1.260054945,1.489230769,1.828461538,2.242747253,2.660769231,3.055,3.379450549,3.676666667,3.928877551,4.15043956,4.368681319,,,,,,,,
1/7/04,1.257307692,1.488846154,1.831703297,2.241153846,2.652912088,3.036326531,3.350989011,3.640595238,3.895153061,4.112802198,4.330164835,,,,,,,,
1/8/04,1.25956044,1.492362637,1.836098901,2.244450549,2.653626374,3.039795918,3.35510989,3.648571429,3.90255102,4.119230769,4.332527473,,,,,,,,
1/9/04,1.199065934,1.345659341,1.619945055,1.997637363,2.403131868,2.791938776,3.12032967,3.422678571,3.68122449,3.903516484,4.126978022,,,,,,,,
1/12/04,1.196428571,1.346428571,1.631813187,2.009615385,2.410164835,2.791428571,3.114230769,3.409166667,3.657142857,3.874615385,4.093186813,,,,,,,,
1/13/04,1.188186813,1.321758242,1.586153846,1.949285714,2.338076923,2.713571429,3.032527473,3.327083333,3.573061224,3.786978022,4.004340659,,,,,,,,
1/14/04,1.190769231,1.333846154,1.609945055,1.970274725,2.350879121,2.722091837,3.03956044,3.327142857,3.562346939,3.768076923,3.979065934,,,,,,,,
1/15/04,1.198241758,1.35967033,1.648681319,2.02456044,2.416868132,2.789081633,3.100164835,3.376964286,3.601428571,3.797747253,3.998571429,,,,,,,,
1/16/04,1.19956044,1.364065934,1.661043956,2.045659341,2.442967033,2.819132653,3.136043956,3.421190476,3.651836735,3.856318681,4.062142857,,,,,,,,
1/20/04,1.204835165,1.379010989,1.687307692,2.073241758,2.470769231,2.846785714,3.170604396,3.460714286,3.695816327,3.90032967,4.105934066,,,,,,,,
1/21/04,1.206153846,1.38,1.682417582,2.060604396,2.449285714,2.815408163,3.140549451,3.43172619,3.663061224,3.867582418,4.074835165,,,,,,,,
1/22/04,1.19956044,1.349010989,1.623241758,1.987857143,2.375604396,2.742142857,3.062197802,3.34952381,3.580306122,3.784835165,3.992087912,,,,,,,,
1/23/04,1.208791209,1.379615385,1.67532967,2.058571429,2.457032967,2.825714286,3.149010989,3.44625,3.684540816,3.893846154,4.106153846,,,,,,,,
1/26/04,1.217142857,1.408681319,1.728956044,2.126538462,2.536978022,2.919795918,3.254230769,3.55,3.786428571,3.997692308,4.213076923,,,,,,,,
1/27/04,1.214065934,1.385879121,1.676538462,2.056373626,2.459230769,2.838571429,3.174615385,3.472916667,3.710918367,3.927032967,4.147417582,,,,,,,,
1/28/04,1.265384615,1.505769231,1.856648352,2.268076923,2.674010989,3.045153061,3.378076923,3.671309524,3.901020408,4.110384615,4.320604396,,,,,,,,
1/29/04,1.277142857,1.528846154,1.893241758,2.312692308,2.720824176,3.093877551,3.426538462,3.716785714,3.93872449,4.138516484,4.338571429,,,,,,,,
1/30/04,1.267032967,1.50021978,1.847802198,2.264835165,2.677747253,3.050306122,3.377857143,3.66452381,3.883571429,4.080714286,4.280714286,,,,,,,,
2/2/04,1.263516484,1.50478022,1.853351648,2.263461538,2.664175824,3.04122449,3.375384615,3.665297619,3.885306122,4.087307692,4.287142857,,,,,,,,
2/3/04,1.240054945,1.460054945,1.791923077,2.18478022,2.578626374,2.9525,3.283846154,3.575714286,3.8,4.006868132,4.211703297,,,,,,,,
2/4/04,1.241758242,1.463076923,1.796043956,2.189175824,2.583076923,2.95622449,3.287307692,3.583928571,3.814795918,4.026538462,4.236373626,,,,,,,,
2/5/04,1.269615385,1.522582418,1.881373626,2.295,2.697527473,3.067346939,3.393296703,3.689642857,3.922091837,4.131373626,4.338626374,,,,,,,,
2/6/04,1.242417582,1.452912088,1.770714286,2.163791209,2.561978022,2.936326531,3.271758242,3.569880952,3.802040816,4.016153846,4.225879121,,,,,,,,
2/9/04,1.244450549,1.453351648,1.76956044,2.156153846,2.544395604,2.907040816,3.237307692,3.530833333,3.759081633,3.973076923,4.182637363,,,,,,,,
2/10/04,1.257912088,1.491208791,1.827692308,2.226813187,2.621758242,2.982857143,3.302582418,3.58875,3.813571429,4.022637363,4.227087912,,,,,,,,
2/11/04,1.208461538,1.391538462,1.696098901,2.076758242,2.466153846,2.832295918,3.164340659,3.459761905,3.68877551,3.902692308,4.109285714,,,,,,,,
2/12/04,1.209615385,1.397197802,1.708076923,2.091098901,2.483681319,2.853979592,3.187857143,3.485892857,3.716122449,3.93,4.139395604,,,,,,,,
2/13/04,1.199505495,1.372032967,1.663956044,2.033846154,2.423131868,2.792755102,3.120549451,3.413928571,3.643469388,3.863131868,4.082582418,,,,,,,,
2/17/04,1.203021978,1.381483516,1.678461538,2.047252747,2.439340659,2.807857143,3.137307692,3.43452381,3.666071429,3.887802198,4.107032967,,,,,,,,
2/18/04,1.203131868,1.383846154,1.682087912,2.051428571,2.443846154,2.811632653,3.143956044,3.442619048,3.673469388,3.892032967,4.106153846,,,,,,,,
2/19/04,1.204230769,1.386208791,1.685714286,2.051978022,2.436318681,2.800408163,3.132472527,3.427142857,3.655867347,3.874395604,4.088461538,,,,,,,,
2/20/04,1.223802198,1.427857143,1.748846154,2.121098901,2.505714286,2.87255102,3.202692308,3.491547619,3.718265306,3.936758242,4.150769231,,,,,,,,
2/23/04,1.208098901,1.395659341,1.70021978,2.072307692,2.458901099,2.824030612,3.16,3.45047619,3.678979592,3.902307692,4.117692308,,,,,,,,
2/24/04,1.205483516,1.38543956,1.681153846,2.043681319,2.424505495,2.787857143,3.127087912,3.422321429,3.647857143,3.869725275,4.085,,,,,,,,
